MSSubClass,MSZoning,LotArea,YearBuilt,OverallQual,OverallCond,ExterQual,Foundation,TotalBsmtSF,GrLivArea,GarageCars,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
90,RH,8005,1929,4,9,Ex,PConc,1973,3121,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1999,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,696,0,0,0,0,1,0,3,1,TA,3,Typ,1,,Attchd,1987,RFn,696,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007,WD,Normal,460183.20933100383
20,RH,15036,1977,1,6,Gd,CBlock,911,739,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2768,0,0,0,0,1,0,2,1,TA,6,Typ,2,,Attchd,1900,RFn,442,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,WD,Normal,296659.47328026255
40,FV,17542,1983,1,9,TA,CBlock,1294,589,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1992,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1494,0,0,0,0,1,0,1,1,TA,5,Typ,2,,Attchd,1943,RFn,752,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2006,WD,Normal,303654.4014228342
60,RL,1956,2012,4,2,Ex,CBlock,2808,2779,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1989,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2638,0,0,0,0,3,0,5,1,TA,7,Typ,2,,Attchd,1914,RFn,519,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2009,WD,Normal,472314.8563448724
40,RL,3071,1924,6,3,Ex,PConc,1802,956,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1903,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2958,0,0,0,0,3,1,4,1,TA,4,Typ,2,,Attchd,1936,RFn,583,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2010,WD,Normal,416250.19293823506
80,RM,9595,1939,8,8,Gd,BrkTil,2752,2780,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2012,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,507,0,0,0,0,3,1,2,1,TA,8,Typ,1,,Attchd,1926,RFn,287,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD,Normal,538603.4497537022
60,FV,16140,1987,6,1,Fa,CBlock,1753,853,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1913,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,819,0,0,0,0,1,1,3,1,TA,7,Typ,0,,Attchd,2001,RFn,94,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2007,WD,Normal,395230.83982691297
20,RM,13803,1913,9,10,Ex,PConc,114,1504,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2013,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1917,0,0,0,0,2,0,2,1,TA,9,Typ,1,,Attchd,1947,RFn,668,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2010,WD,Normal,513214.9271786666
80,RM,4453,1925,9,7,Ex,Slab,1603,1856,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1990,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2816,0,0,0,0,3,1,5,1,TA,3,Typ,0,,Attchd,1926,RFn,40,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,526138.358899109
30,RM,7675,2001,2,7,Fa,CBlock,1322,938,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1932,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2198,0,0,0,0,3,0,3,1,TA,7,Typ,0,,Attchd,2007,RFn,330,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2010,WD,Normal,336758.21842578874
50,C,1955,1986,10,1,Gd,CBlock,1860,1898,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1921,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2608,0,0,0,0,1,1,4,1,TA,7,Typ,0,,Attchd,1911,RFn,780,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2009,WD,Normal,535083.3938302904
20,C,7295,1921,1,9,Ex,BrkTil,2444,3863,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1947,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1961,0,0,0,0,3,1,4,1,TA,5,Typ,1,,Attchd,1966,RFn,154,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2007,WD,Normal,450344.32425358664
50,RM,16921,1947,2,8,Fa,CBlock,2441,844,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1902,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1787,0,0,0,0,2,1,4,1,TA,3,Typ,1,,Attchd,1929,RFn,503,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD,Normal,329190.8351180976
70,FV,19096,1982,5,4,Ex,CBlock,1098,3211,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1986,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1618,0,0,0,0,1,1,1,1,TA,7,Typ,1,,Attchd,1995,RFn,274,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD,Normal,506233.67733314045
30,RL,16282,2009,4,10,TA,Slab,977,3999,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1984,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1052,0,0,0,0,1,0,3,1,TA,4,Typ,1,,Attchd,1986,RFn,665,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2006,WD,Normal,530705.0083548495
30,FV,5703,1950,4,5,Po,PConc,1505,1156,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2004,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1160,0,0,0,0,2,0,3,1,TA,3,Typ,1,,Attchd,1965,RFn,564,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD,Normal,398901.37204175873
20,RH,7563,1902,9,2,TA,PConc,1126,2677,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1922,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1215,0,0,0,0,2,1,1,1,TA,4,Typ,0,,Attchd,1906,RFn,178,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,563286.7521329952
30,C,13003,1941,8,9,Ex,BrkTil,296,2688,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1967,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2741,0,0,0,0,2,0,3,1,TA,8,Typ,1,,Attchd,1933,RFn,751,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2008,WD,Normal,526792.2153133337
60,RL,11817,1918,6,6,Gd,Slab,2225,2962,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1920,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1958,0,0,0,0,3,0,1,1,TA,8,Typ,0,,Attchd,1931,RFn,136,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,510669.1900227536
30,RL,12171,1972,1,3,Po,PConc,2362,1616,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2000,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1354,0,0,0,0,2,1,2,1,TA,9,Typ,1,,Attchd,2016,RFn,766,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2008,WD,Normal,342796.36490162887
50,RH,13582,1927,2,7,TA,Slab,1062,1125,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1942,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2759,0,0,0,0,1,0,5,1,TA,6,Typ,1,,Attchd,1938,RFn,735,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,341929.4312574822
50,RH,13201,1983,6,9,Fa,PConc,258,783,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1164,0,0,0,0,2,0,4,1,TA,8,Typ,2,,Attchd,1995,RFn,179,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,406816.6859349116
80,RM,18778,1944,2,3,Gd,Slab,2054,2479,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1984,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2397,0,0,0,0,1,0,1,1,TA,7,Typ,0,,Attchd,1942,RFn,181,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2006,WD,Normal,438026.9877876674
50,C,13473,1970,10,2,TA,BrkTil,2096,2178,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1925,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2174,0,0,0,0,1,0,1,1,TA,3,Typ,1,,Attchd,1942,RFn,258,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2008,WD,Normal,560192.6165753595
80,C,10461,1977,5,7,Fa,CBlock,2208,722,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1940,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2768,0,0,0,0,3,1,1,1,TA,8,Typ,1,,Attchd,1977,RFn,242,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,382458.159938332
50,FV,16596,1962,5,7,Ex,BrkTil,1892,1243,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1998,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,772,0,0,0,0,2,1,2,1,TA,4,Typ,1,,Attchd,1902,RFn,95,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,426780.0605733349
60,RM,1529,1972,6,4,Fa,PConc,175,962,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1937,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1677,0,0,0,0,3,0,1,1,TA,7,Typ,2,,Attchd,1945,RFn,196,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,417355.4945885258
90,RM,13765,2018,6,9,TA,BrkTil,1000,2068,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1987,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1772,0,0,0,0,2,1,5,1,TA,8,Typ,0,,Attchd,1931,RFn,525,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,460012.75703919656
80,RM,14910,1918,6,8,TA,CBlock,1918,3847,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1910,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,778,0,0,0,0,2,1,5,1,TA,5,Typ,1,,Attchd,1942,RFn,631,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2010,WD,Normal,552905.5302039798
40,RM,12561,1946,2,1,Ex,BrkTil,2502,2205,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2004,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1315,0,0,0,0,2,1,4,1,TA,4,Typ,1,,Attchd,1999,RFn,386,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2010,WD,Normal,400987.03247372055
70,C,10131,2015,10,1,Fa,PConc,1667,1663,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1928,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,775,0,0,0,0,2,0,2,1,TA,9,Typ,1,,Attchd,1980,RFn,407,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2010,WD,Normal,539495.294828983
20,C,1525,1913,3,5,Fa,PConc,275,2904,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2010,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1504,0,0,0,0,2,0,5,1,TA,9,Typ,2,,Attchd,2011,RFn,268,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,456551.74704368325
50,RM,17385,2019,6,6,Ex,BrkTil,2545,2236,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2018,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1422,0,0,0,0,1,1,3,1,TA,9,Typ,1,,Attchd,1902,RFn,170,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,485237.1646871115
30,FV,1374,1937,8,3,Fa,CBlock,675,1546,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1141,0,0,0,0,1,1,3,1,TA,4,Typ,0,,Attchd,1973,RFn,583,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,481831.10971564666
90,RL,13197,1952,1,9,Ex,BrkTil,1823,3841,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1966,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1004,0,0,0,0,2,0,3,1,TA,9,Typ,0,,Attchd,2016,RFn,690,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,443225.2469830981
50,RL,5648,1960,1,10,Gd,CBlock,1051,3406,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1964,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1271,0,0,0,0,1,1,1,1,TA,6,Typ,0,,Attchd,1962,RFn,169,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2010,WD,Normal,451584.22257862164
30,FV,3365,1935,2,6,TA,Slab,1356,1164,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2015,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1764,0,0,0,0,3,0,1,1,TA,5,Typ,0,,Attchd,2010,RFn,158,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2007,WD,Normal,338643.9641980107
70,RM,18909,1939,6,4,Gd,CBlock,2103,1856,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1960,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1759,0,0,0,0,3,1,3,1,TA,6,Typ,1,,Attchd,1939,RFn,508,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,446904.6518637768
70,C,2646,1980,9,7,Po,Slab,546,1514,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2017,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1513,0,0,0,0,3,0,4,1,TA,8,Typ,2,,Attchd,1917,RFn,446,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2010,WD,Normal,529979.078881985
70,RL,1013,1929,4,8,Po,BrkTil,1135,2632,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1918,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,627,0,0,0,0,2,0,4,1,TA,5,Typ,2,,Attchd,1966,RFn,665,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,471300.8568824275
30,RH,5599,1908,3,9,Po,CBlock,2083,3168,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1945,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1723,0,0,0,0,2,0,1,1,TA,4,Typ,2,,Attchd,2002,RFn,81,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2009,WD,Normal,454722.51077742653
50,RH,3278,1963,8,6,Ex,Slab,2040,1554,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1948,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2025,0,0,0,0,1,0,3,1,TA,6,Typ,1,,Attchd,1961,RFn,56,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD,Normal,465193.28655744577
70,FV,15296,1932,10,6,Fa,Slab,438,2264,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1921,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2173,0,0,0,0,1,1,4,1,TA,7,Typ,2,,Attchd,1909,RFn,518,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2006,WD,Normal,549215.2857872547
60,RM,4155,2019,9,8,Gd,Slab,1752,2787,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1977,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,991,0,0,0,0,1,0,1,1,TA,5,Typ,0,,Attchd,1951,RFn,111,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,WD,Normal,587041.355962599
80,RL,9321,1951,5,5,Gd,PConc,1615,2413,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2012,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1757,0,0,0,0,3,1,3,1,TA,4,Typ,1,,Attchd,1972,RFn,47,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,467517.1330370536
30,RM,4814,1988,9,3,Gd,BrkTil,1849,862,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1956,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2166,0,0,0,0,3,0,2,1,TA,3,Typ,2,,Attchd,1945,RFn,591,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,458405.6365336401
30,RL,14125,1913,2,3,Gd,Slab,2642,3369,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1913,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,915,0,0,0,0,3,0,3,1,TA,5,Typ,0,,Attchd,1954,RFn,375,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,457589.815422275
50,FV,4216,1974,3,6,Po,CBlock,1600,1912,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1943,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2695,0,0,0,0,3,1,3,1,TA,5,Typ,0,,Attchd,1945,RFn,32,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,400901.4197138696
30,FV,3113,1952,7,2,Gd,Slab,1663,1167,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1915,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1469,0,0,0,0,1,1,5,1,TA,8,Typ,1,,Attchd,1974,RFn,503,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,437062.98032207834
30,RH,11238,1998,7,6,Fa,PConc,306,3870,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1996,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2576,0,0,0,0,2,1,5,1,TA,7,Typ,1,,Attchd,1959,RFn,626,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,577571.5952040025
70,RM,14760,2004,6,6,Po,BrkTil,618,2380,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1976,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1884,0,0,0,0,2,0,2,1,TA,8,Typ,2,,Attchd,1996,RFn,2,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,502463.92508136877
50,RH,13588,1958,6,8,Gd,PConc,1132,1894,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2001,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,807,0,0,0,0,3,0,2,1,TA,9,Typ,2,,Attchd,1999,RFn,485,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2007,WD,Normal,465966.3634835408
70,RM,4374,1977,2,7,Ex,PConc,1395,598,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2012,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2709,0,0,0,0,2,1,3,1,TA,5,Typ,2,,Attchd,1925,RFn,515,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2010,WD,Normal,302739.42313190305
80,RH,7430,1993,10,8,TA,PConc,2404,2594,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1911,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,560,0,0,0,0,2,0,4,1,TA,5,Typ,1,,Attchd,1926,RFn,771,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD,Normal,582671.8878011695
90,C,12970,1940,6,9,TA,CBlock,2228,3386,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2672,0,0,0,0,2,1,2,1,TA,9,Typ,2,,Attchd,1937,RFn,41,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2010,WD,Normal,534376.150797463
80,C,1629,1967,4,6,TA,BrkTil,1379,921,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1950,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1979,0,0,0,0,3,0,3,1,TA,7,Typ,2,,Attchd,1921,RFn,8,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD,Normal,368545.92268409254
90,C,17653,1967,3,3,Po,BrkTil,1699,2003,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2001,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2430,0,0,0,0,1,0,1,1,TA,7,Typ,0,,Attchd,1925,RFn,656,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,403173.1887654072
70,C,11831,1991,2,10,Gd,CBlock,2115,561,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1938,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2790,0,0,0,0,1,0,5,1,TA,6,Typ,0,,Attchd,1985,RFn,608,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD,Normal,308499.47569915914
